Appointment Date,Appointment Time,Appointment Nbr,Appointment Type,Appointment Status,Shipment Nbr,Order Status,REF Shipment Nbr,Carrier,ASN,ASN Status,Appointment Notes
02/01/2024,04:00,4219894,Pickup Load,Canceled,9010144231,Shipped,0309191220,METG,,,
02/01/2024,04:00,4219900,Pickup Load,Canceled,9010144232,Shipped,0309191208,METG,,,
02/01/2024,04:00,42111208,Pickup Load,Canceled,9010143921,Shipped,0309189937,CPU,,,Sunstate
02/01/2024,04:00,4219825,Pickup Load,Canceled,9010144140,Shipped,0309192466,MTEN,,,
02/01/2024,05:00,4219841,Live Load,Complete,9010144204,Shipped,0309194138,METG,,,
02/01/2024,05:00,4219969,Live Load,Complete,,,,CPU,,,BJs Logistics
02/01/2024,05:00,42110189,Pickup Load,Complete,,,,PRIJ,,,
02/01/2024,05:00,42110796,Pickup Load,Canceled,9010143938,Shipped,0309190003,CPU,,,Publix
02/01/2024,05:00,4219987,Live Load,Complete,9010144284,Shipped,0309196041,CXAN,,,
02/01/2024,05:00,4219965,Pickup Load,Canceled,9010144057,Shipped,0309190835,PRIJ,,,
02/01/2024,05:00,42110890,Live Unload,Scheduled,,,,NAC2,0201363401,Receiving Verified,4702104213
02/01/2024,05:30,42111532,Drop Empty,Complete,,,,OKL1,,,
02/01/2024,05:35,42111534,Drop Unload,Complete,,,,HEY2,0201364127,Receiving Verified,
02/01/2024,06:00,42110115,Pickup Load,Canceled,9010144135,Shipped,0309192380,PRIJ,,,
02/01/2024,06:00,42110377,Live Load,Canceled,9010143909,Shipped,0309189105,SQNS,,,
02/01/2024,06:00,4219991,Live Load,Complete,9010144282,Shipped,0309196042,CXAN,,,
02/01/2024,06:00,42110365,Live Load,Scheduled,9010144326,,0309192596,SQNS,,,
02/01/2024,06:00,42110886,Live Unload,Canceled,,,,,,,4702104212
02/01/2024,06:00,42111219,Live Load,Canceled,9010144302,Shipped,0309194170,CPU,,,Sunstate
02/01/2024,06:00,4219989,Live Load,Complete,9010144287,Shipped,0309196043,CXAN,,,
02/01/2024,06:00,42110367,Live Load,Scheduled,9010144323,,0309192671,SQNS,,,
02/01/2024,07:00,4219993,Live Load,Complete,9010144279,Shipped,0309196040,CXAN,,,
02/01/2024,07:00,42111197,Live Load,Canceled,9010144182,Shipped,0309194198,CPU,,,Sunstate
02/01/2024,07:00,4219823,Pickup Load,Canceled,9010144156,Shipped,0309192698,MTEN,,,
02/01/2024,07:00,4219744,Live Load,Scheduled,9010144070,,0309191268,METG,,,
02/01/2024,07:00,42110375,Live Load,Canceled,9010144109,Shipped,0309191926,SQNS,,,
02/01/2024,07:00,42110369,Live Load,Complete,9010144054,Shipped,0309191192,SQNS,,,
02/01/2024,07:00,42110373,Live Load,Complete,9010144051,Shipped,0309191194,SQNS,,,
02/01/2024,07:00,4219624,Pickup Load,Complete,9010143945,Shipped,0309190023,CPU,,,Publix - Orlando
02/01/2024,08:00,42110255,Pickup Load,Canceled,9010144393,Shipped,0309194263,RBTW,,,R.E. Garrison Trucking is picking it up
02/01/2024,08:00,42110338,Live Load,Canceled,9010144013,Shipped,0309191332,CPU,,,Spartan
02/01/2024,08:00,4219898,Pickup Load,Canceled,9010144058,Shipped,0309191251,PRIJ,,,
02/01/2024,08:00,4219925,Pickup Load,Scheduled,9010144214,,0309194446,CJHT,,,
02/01/2024,08:00,42110342,Live Load,Complete,9010144153,Shipped,0309192573,CPU,,,Grizz Logistics
02/01/2024,08:00,42110156,Pickup Load,Complete,9010143929,Shipped,0309189875,CPU,,,Publix- Lakeland 
02/01/2024,08:00,42111199,Live Load,Canceled,9010144183,Shipped,0309194197,CPU,,,Sunstate
02/01/2024,08:00,42110970,Live Load,Complete,9010143950,Shipped,0309190109,CPU,,,Kroger
02/01/2024,08:00,42110271,Live Load,Canceled,9010144133,Shipped,0309192389,RBTW,,,
02/01/2024,08:42,42110688,Live Load,Canceled,9010144152,Shipped,0309192566,CPU,,,Trinity Logistics 
02/01/2024,09:00,42110133,Live Load,Canceled,9010144020,Shipped,0309191295,CPU,,,Spot Inc. 
02/01/2024,09:00,4219599,Pickup Load,Canceled,9010144059,Shipped,0309191246,TBXK,,,
02/01/2024,09:00,4219827,Pickup Load,Canceled,9010144138,Shipped,0309192467,MTEN,,,
02/01/2024,09:00,42110179,Live Load,Canceled,9010144028,Shipped,0309191345,CPU,,,Mclane
02/01/2024,09:00,4219609,Pickup Load,Canceled,9010144159,Shipped,0309192701,TBXK,,,
02/01/2024,10:00,4219829,Pickup Load,Canceled,9010144158,Shipped,0309192699,MTEN,,,
02/01/2024,10:00,42110139,Live Load,Canceled,9010144018,Shipped,0309191293,CPU,,,A&I Transport Inc.
02/01/2024,10:00,42110086,Live Load,Complete,9010143916,Shipped,0309189882,CPU,,,Grizz Logistics
02/01/2024,10:00,42110502,Drop Unload,Complete,,,,,060547633,Receiving Verified,
02/01/2024,10:00,42110007,Live Load,Complete,9010144035,Shipped,0309191360,CPU,,,Grizz Logistics
02/01/2024,10:00,42110332,Live Load,Canceled,9010143893,Shipped,0309188669,CPU,,,Capital Logistics
02/01/2024,10:00,42111059,Live Load,Canceled,9010143937,Shipped,0309189994,CPU,,,Holland
02/01/2024,10:00,4219843,Live Load,Canceled,9010144203,Shipped,0309194139,METG,,,
02/01/2024,10:00,4219782,Live Load,Scheduled,9010144163,,0309192597,SQNS,,,
02/01/2024,11:00,42110792,Pickup Load,Canceled,9010143922,Shipped,0309189980,CPU,,,Publix
02/01/2024,11:00,42110082,Pickup Load,Complete,9010144024,Shipped,0309191313,CPU,,,Grizz Logistics
02/01/2024,11:00,4219800,Pickup Load,Scheduled,9010144131,,0309192222,STVV,,,
02/01/2024,11:00,4219945,Pickup Load,Canceled,9010144143,Shipped,0309192461,CJHT,,,
02/01/2024,11:00,42110004,Live Load,Complete,9010144011,Shipped,0309191314,CPU,,,Grizz Logistics
02/01/2024,11:00,4219746,Live Load,Scheduled,9010144071,,0309191267,METG,,,
02/01/2024,12:00,4219794,Pickup Load,Scheduled,9010144128,,0309192217,STVV,,,
02/01/2024,12:00,4219951,Live Load,Canceled,9010144145,Shipped,0309192386,CJHT,,,
02/01/2024,12:00,4219955,Live Load,Canceled,9010144195,Shipped,0309194148,CJHT,,,
02/01/2024,12:00,4219845,Live Load,Scheduled,9010144212,,0309194498,METG,,,
02/01/2024,12:00,4219959,Live Load,Canceled,9010144193,Shipped,0309194140,CJHT,,,
02/01/2024,12:00,4219953,Live Load,Canceled,9010144194,Shipped,0309194136,CJHT,,,
02/01/2024,13:00,42110060,Live Load,Canceled,9010144362,Shipped,0309191641,PRIJ,,,
02/01/2024,13:00,42111614,Live Load,Canceled,9010144598,Shipped,0309201200,METG,,,
02/01/2024,13:00,42110011,Live Load,Scheduled,9010144041,,0309191243,RBTW,,,
02/01/2024,13:00,42110794,Pickup Load,Canceled,9010143933,Shipped,0309189997,CPU,,,Publix
02/01/2024,13:00,42110123,Live Load,Complete,9010143998,Shipped,0309191113,CPU,,,Tribe
02/01/2024,13:00,42110058,Live Load,Canceled,9010144359,Shipped,0309191640,PRIJ,,,
02/01/2024,13:00,4219927,Live Load,Complete,9010144192,Shipped,0309194303,CJHT,,,
02/01/2024,13:00,4219957,Live Load,Canceled,9010144196,Shipped,0309194147,CJHT,,,
02/01/2024,13:00,4219603,Live Load,Complete,,,,CPU,,,Holland
02/01/2024,14:00,42111536,Live Load,Complete,9010144817,Shipped,0309203751,CJHT,,,
02/01/2024,14:00,4219933,Pickup Load,Canceled,9010144063,Shipped,0309191227,CJHT,,,
02/01/2024,14:00,4219929,Live Load,Canceled,9010144065,Shipped,0309191238,CJHT,,,
02/01/2024,14:00,4219937,Live Load,Canceled,9010144049,Shipped,0309191340,CJHT,,,
02/01/2024,14:00,4219796,Pickup Load,Scheduled,9010144127,,0309192220,STVV,,,
02/01/2024,14:00,4219935,Live Load,Canceled,9010144067,Shipped,0309191236,CJHT,,,
02/01/2024,14:00,4219939,Pickup Load,Canceled,9010144144,Shipped,0309192460,CJHT,,,
02/01/2024,15:00,4219618,Pickup Load,Complete,9010143847,Shipped,0309187105,CPU,,,Publix - Orlando
02/01/2024,15:00,4219941,Live Load,Canceled,9010144141,Shipped,0309192459,CJHT,,,
02/01/2024,15:00,4219803,Pickup Load,Canceled,9010144206,Shipped,0309194135,STVV,,,
02/01/2024,15:00,4219949,Live Load,Canceled,9010144149,Shipped,0309192385,CJHT,,,
02/01/2024,15:00,4219931,Live Load,Canceled,9010144066,Shipped,0309191242,CJHT,,,
02/01/2024,15:00,4219947,Live Load,Canceled,9010144148,Shipped,0309192383,CJHT,,,
02/01/2024,15:00,4219943,Live Load,Canceled,9010144064,Shipped,0309191240,CJHT,,,
02/01/2024,15:00,42110295,Live Load,Complete,9010144487,Shipped,0309199834,CJHT,,,
02/01/2024,16:00,42110090,Live Load,Canceled,9010144157,Shipped,0309192711,CPU,,,Longship 
02/01/2024,16:00,42110125,Live Load,Canceled,9010144019,Shipped,0309191291,CPU,,,NFI
02/01/2024,16:00,4219905,Pickup Load,Scheduled,9010144213,,0309194436,STVV,,,
02/01/2024,16:00,4219817,Pickup Load,Canceled,9010144205,Shipped,0309194141,STVV,,,
02/01/2024,16:00,42110075,Live Load,Complete,9010143999,Shipped,0309191138,CPU,,,Steven 
02/01/2024,17:00,42110148,Pickup Load,Complete,9010143857,Shipped,0309187258,CPU,,,Publix - Driver Left
02/01/2024,17:00,42111714,Live Load,Canceled,9010144148,Shipped,0309192383,CJHT,,,
02/01/2024,17:00,42110169,Pickup Load,Canceled,9010144155,Shipped,0309192697,WALM,,,
02/01/2024,17:00,42110016,Live Load,Canceled,9010143932,Shipped,0309189958,CPU,,,Frey Miller
02/01/2024,17:00,42111538,Pickup Load,Canceled,9010144048,Shipped,0309191200,STVV,,,
02/01/2024,17:00,4219821,Pickup Load,Canceled,9010144069,Shipped,0309191252,MTEN,,,
02/01/2024,17:00,42110167,Live Load,Canceled,9010144130,,0309192464,WALM,,,
02/01/2024,17:00,4219908,Pickup Load,Canceled,9010144048,Shipped,0309191200,STVV,,,
02/01/2024,17:00,42111086,Pickup Load,Complete,9010143849,Shipped,0309187104,CPU,,,Publix- Lakeland 
02/01/2024,18:00,4219831,Pickup Load,Canceled,9010144147,Shipped,0309192465,MTEN,,,
02/01/2024,18:00,42110173,Live Load,Canceled,9010144125,,0309192382,WALM,,,
02/01/2024,18:00,42110171,Live Load,Canceled,9010144126,,0309192379,WALM,,,
02/01/2024,18:00,42110238,Pickup Load,Canceled,9010144397,Shipped,0309196898,STVV,,,
02/01/2024,18:00,42110802,Pickup Load,Canceled,9010144098,Shipped,0309192009,CPU,,,Publix
02/01/2024,18:00,42110142,Pickup Load,Complete,9010143872,Shipped,0309187989,CPU,,,Publix- Lakeland 
02/01/2024,18:00,42111710,Live Load,Canceled,9010144141,Shipped,0309192459,CJHT,,,
02/01/2024,18:00,42110236,Pickup Load,Canceled,9010144389,Shipped,0309196899,STVV,,,
02/01/2024,18:00,42110146,Pickup Load,Complete,9010143887,Shipped,0309188145,CPU,,,Publix- Lakeland 
02/01/2024,19:00,42110297,Live Load,Canceled,9010144486,Shipped,0309199840,CJHT,,,
02/01/2024,19:00,42110240,Pickup Load,Canceled,9010144398,Shipped,0309196902,STVV,,,
02/01/2024,19:00,42110307,Live Load,Canceled,9010144037,Shipped,0309191361,CPU,,,Capital Logistics
02/01/2024,19:00,42110064,Live Load,Scheduled,9010144061,,0309191195,HTSH,,,
02/01/2024,19:00,4219995,Live Load,Scheduled,9010143901,,0309188658,HTSH,,,
02/01/2024,19:21,42111961,Drop Unload,Complete,,,,HEY2,0201365137,Receiving Verified,
02/01/2024,20:00,42110383,Live Load,Canceled,9010144139,Shipped,0309192462,SQNS,,,
02/01/2024,20:00,42110402,Pickup Load,Canceled,9010144132,Shipped,0309192381,WIEL,,,
02/01/2024,20:00,42110379,Live Load,Canceled,9010144161,Shipped,0309192696,SQNS,,,
02/01/2024,20:00,4219805,Pickup Load,Canceled,9010144146,Shipped,0309192384,STVV,,,
02/01/2024,20:00,42110340,Live Load,Complete,9010144026,Shipped,0309191343,CPU,,,Frey Miller
02/01/2024,20:00,42110381,Live Load,Canceled,9010144142,Shipped,0309192463,SQNS,,,
02/01/2024,20:13,42111963,Drop Empty,Complete,,,,OKLE,,,
02/01/2024,21:00,42110692,Live Load,Canceled,9010144022,Shipped,0309191297,CPU,,,A&I Transport Inc.
02/01/2024,21:00,42111255,Pickup Load,Canceled,9010144095,Shipped,0309192010,CPU,,,Publix
02/01/2024,21:00,42111108,Live Load,Complete,9010144121,Shipped,0309192249,CPU,,,Armada
02/01/2024,21:00,42110505,Drop Unload,Complete,,,,,060547635,Receiving Verified,
02/01/2024,21:00,42110754,Live Load,Canceled,9010144393,Shipped,0309194263,RBTW,,,
02/01/2024,21:00,4219999,Live Load,Canceled,9010144005,Shipped,0309190325,RBTW,,,
02/01/2024,21:00,42110700,Live Load,Canceled,9010144598,Shipped,0309201200,METG,,,
02/01/2024,21:00,42110709,Live Load,Complete,,,,CPU,,,Spot Inc. 
02/01/2024,21:00,42110540,Drop Unload,Complete,,,,,060547693,Receiving Verified,
02/01/2024,21:01,42111966,Pickup Load,Complete,9010144654,Shipped,0309198954,OKL1,,,
02/01/2024,21:04,42111970,Drop Unload,Complete,,,,HEY2,0201365186,Receiving Verified,
02/01/2024,21:09,42111972,Drop Unload,Complete,,,,HEY2,0201365197,Receiving Verified,
02/01/2024,21:11,42111974,Drop Empty,Complete,,,,MTEN,,,
02/01/2024,21:28,42111976,Drop Empty,Complete,,,,OKLE,,,
02/01/2024,21:42,42111978,Drop Empty,Complete,,,,OKLE,,,
02/01/2024,22:00,42110711,Live Load,Complete,,,,CPU,,,Spot Inc. 
02/01/2024,22:00,42111433,Live Load,Complete,9010144014,Shipped,0309191333,CPU,,,KROGER COMPANY
02/01/2024,22:00,42111435,Live Load,Scheduled,,,,,,,FOOD LION INC DC7 2
02/01/2024,22:00,42110764,Pickup Load,Canceled,9010144025,Shipped,0309191346,CPU,,,Publix
02/01/2024,22:00,42110493,Live Load,Canceled,9010143972,Shipped,0309190346,CPU,,,
02/01/2024,22:00,42110730,Live Load,Canceled,9010144033,Shipped,0309191351,CPU,,,Coyote
02/01/2024,22:00,42111257,Pickup Load,Complete,9010144172,Shipped,0309193806,CPU,,,Publix- Lakeland 
02/01/2024,22:00,42110713,Live Load,Canceled,9010144031,Shipped,0309191350,CPU,,,Coyote
02/01/2024,22:00,42110548,Drop Unload,Scheduled,,,,,060547701,Receiving Verified,
02/01/2024,22:11,42111980,Drop Empty,Complete,,,,OKLE,,,
02/01/2024,22:28,42111982,Drop Unload,Complete,,,,HEY2,0201365269,Receiving Verified,
02/01/2024,23:00,42111259,Pickup Load,Canceled,9010144171,Shipped,0309193805,CPU,,,Publix
02/01/2024,23:22,42111984,Live Load,Complete,,,,WEDV,,,
02/01/2024,23:25,42111986,Drop Unload,Complete,,,,HEY2,0201365307,Receiving Verified,
02/01/2024,23:32,42111988,Drop Unload,Scheduled,,,,HEY2,,,
02/02/2024,00:00,42111127,Live Load,Canceled,9010144813,Shipped,0309203747,WALM,,,
02/02/2024,00:00,42110527,Drop Unload,Complete,,,,,060547648,Receiving Verified,
02/02/2024,00:00,42111408,Drop Unload,Canceled,,,,,,,4702104228 - asn has not come into our system yet
02/02/2024,00:16,42112566,Drop Unload,Complete,,,,HEY2,0201365309,Receiving Verified,
02/02/2024,01:00,42110390,Pickup Load,Complete,9010144274,Shipped,0309196085,CPU,,,HEYL 
02/02/2024,01:00,42111102,Live Load,Scheduled,,,,,,,Grizz Logistics
02/02/2024,01:00,42110900,Live Load,Canceled,9010144392,Shipped,0309194219,WALM,,,
02/02/2024,01:00,42110068,Pickup Load,Canceled,9010144386,Shipped,0309196901,HEYL,,,
02/02/2024,01:00,42110992,Pickup Load,Complete,9010144268,Shipped,0309196095,CPU,,,Marten
02/02/2024,02:00,4219774,Pickup Load,Canceled,9010144080,Shipped,0309191484,METG,,,
02/02/2024,02:00,4219768,Pickup Load,Canceled,9010144073,Shipped,0309191483,METG,,,
02/02/2024,02:00,4219776,Pickup Load,Complete,9010144046,Shipped,0309191487,METG,,,
02/02/2024,02:00,4219772,Pickup Load,Canceled,9010144077,Shipped,0309191496,METG,,,
02/02/2024,02:00,4219961,Pickup Load,Canceled,9010144241,Shipped,0309194838,METG,,,
02/02/2024,02:00,4219770,Pickup Load,Complete,9010144075,Shipped,0309191488,METG,,,
02/02/2024,03:00,42110322,Pickup Load,Complete,9010144514,Shipped,0309200094,METG,,,
02/02/2024,03:00,42110465,Pickup Load,Complete,9010144523,Shipped,0309200138,HEYL,,,
02/02/2024,03:00,42110427,Pickup Load,Complete,9010144553,Shipped,0309200703,METG,,,
02/02/2024,03:00,42110326,Pickup Load,Complete,9010144516,Shipped,0309200090,METG,,,
02/02/2024,03:00,42110324,Pickup Load,Complete,9010144515,Shipped,0309200089,METG,,,
02/02/2024,03:00,42110328,Pickup Load,Canceled,9010144512,Shipped,0309200066,METG,,,
02/02/2024,04:00,42110425,Pickup Load,Complete,9010144552,Shipped,0309200732,METG,,,
02/02/2024,04:00,42110479,Pickup Load,Canceled,9010144529,Shipped,0309200127,HEYL,,,
02/02/2024,04:00,42110471,Pickup Load,Canceled,9010144526,Shipped,0309200133,HEYL,,,
02/02/2024,04:00,42110475,Pickup Load,Complete,9010144527,Shipped,0309200129,HEYL,,,
02/02/2024,04:00,42110423,Pickup Load,Complete,9010144551,Shipped,0309200731,METG,,,
02/02/2024,04:05,42111994,Drop Empty,Scheduled,,,,HEY2,,,
02/02/2024,04:08,42111996,Drop Empty,Complete,,,,HEY2,,,
02/02/2024,05:00,42110750,Pickup Load,Canceled,9010144621,Shipped,0309201812,METG,,,
02/02/2024,05:00,42110748,Pickup Load,Canceled,9010144618,Shipped,0309201823,METG,,,
02/02/2024,05:00,42110734,Pickup Load,Canceled,9010144616,Shipped,0309201813,HEYL,,,
02/02/2024,05:00,42110752,Pickup Load,Canceled,9010144619,Shipped,0309201820,METG,,,
02/02/2024,05:00,42110721,Pickup Load,Canceled,9010144612,Shipped,0309201936,HEYL,,,
02/02/2024,05:00,42110724,Pickup Load,Canceled,9010144611,Shipped,0309201932,HEYL,,,
02/02/2024,05:51,42111998,Drop Unload,Complete,,,,HEY2,0201365386,Receiving Verified,
02/02/2024,06:00,42111084,Pickup Load,Canceled,9010144630,Shipped,0309201927,WIEL,,,
02/02/2024,06:00,42111929,Pickup Load,Canceled,9010143928,Shipped,0309189874,CPU,,,Publix
02/02/2024,06:00,42110457,Live Load,Complete,9010144544,Shipped,0309200702,SQNS,,,
02/02/2024,06:00,42110050,Live Load,Complete,9010144335,Shipped,0309196210,METG,,,
02/02/2024,06:00,42110181,Pickup Load,Complete,9010144380,Shipped,0309196885,CJHT,,,
02/02/2024,06:00,42110783,Live Load,Complete,9010144541,Shipped,0309200758,CLLQ,,,
02/02/2024,06:00,42110441,Live Load,Canceled,9010144052,Shipped,0309191432,SQNS,,,
02/02/2024,07:00,42110497,Live Load,Complete,9010144333,Shipped,0309196230,RBTW,,,
02/02/2024,07:00,42110690,Live Load,Complete,9010144010,Shipped,0309191318,CPU,,,Trinity Logistics 
02/02/2024,07:00,42110443,Live Load,Complete,9010144050,Shipped,0309191429,SQNS,,,
02/02/2024,07:00,42111886,Pickup Load,Complete,9010144500,Shipped,0309200101,PRIJ,,,
02/02/2024,07:00,42110823,Pickup Load,Canceled,9010144631,Shipped,0309201934,MTEN,,,
02/02/2024,07:00,42111931,Pickup Load,Complete,9010143943,Shipped,0309190021,CPU,,,Publix- Orlando 
02/02/2024,07:00,42110052,Live Load,Canceled,9010144332,Shipped,0309196413,METG,,,
02/02/2024,07:00,42110746,Live Load,Canceled,9010144623,Shipped,0309201937,RBTW,,,
02/02/2024,08:00,42110283,Pickup Load,Canceled,9010144333,Shipped,0309196230,RBTW,,,
02/02/2024,08:00,42111888,Pickup Load,Canceled,9010144513,Shipped,0309200135,PRIJ,,,
02/02/2024,08:00,42110694,Pickup Load,Canceled,9010144384,Shipped,0309196900,PRIJ,,,
02/02/2024,08:00,42110668,Live Load,Scheduled,,,,CPU,,,Armstrong Transport - 9010144014
02/02/2024,08:00,42110517,Live Load,Complete,9010144511,Shipped,0309200132,RBTW,,,
02/02/2024,08:00,42110303,Live Load,Complete,9010144120,Shipped,0309192254,CPU,,,Kottke
02/02/2024,08:00,42110445,Live Load,Canceled,9010144174,Shipped,0309193050,SQNS,,,
02/02/2024,08:00,42110309,Live Load,Complete,9010144502,Shipped,0309200100,RBTW,,,
02/02/2024,08:52,42112026,Pickup Load,Complete,9010143928,Shipped,0309189874,CPU,,,Publix- Lakeland 
02/02/2024,09:00,42110437,Pickup Load,Canceled,9010144525,Shipped,0309200073,WIEL,,,
02/02/2024,09:00,4219807,Pickup Load,Canceled,9010144129,Shipped,0309192180,STVV,,,
02/02/2024,09:00,42110209,Pickup Load,Complete,9010144425,Shipped,0309198191,TBXK,,,
02/02/2024,09:00,42110696,Pickup Load,Complete,9010144383,Shipped,0309197462,PRIJ,,,
02/02/2024,09:00,42110212,Pickup Load,Complete,9010144427,Shipped,0309197914,TBXK,,,
02/02/2024,09:00,42110559,Drop Unload,Complete,,,,,060547710,Receiving Verified,
02/02/2024,10:00,42110744,Live Load,Canceled,9010144606,Shipped,0309201814,RBTW,,,
02/02/2024,10:00,42111692,Live Load,Canceled,9010144531,Shipped,0309200140,CJHT,,,
02/02/2024,10:00,42110451,Live Load,Complete,9010144517,Shipped,0309200139,SQNS,,,
02/02/2024,10:00,42110775,Pickup Load,Canceled,9010144614,Shipped,0309201810,STVV,,,
02/02/2024,10:00,42110023,Pickup Load,Complete,9010144354,Shipped,0309196528,CJHT,,,
02/02/2024,10:00,42111933,Pickup Load,Complete,9010143892,Shipped,0309188418,CPU,,,DAVIS 
02/02/2024,10:00,42110698,Pickup Load,Canceled,9010144385,Shipped,0309197448,PRIJ,,,
02/02/2024,10:00,42110562,Drop Unload,Complete,,,,,060547712,Receiving Verified,
02/02/2024,11:00,42110736,Live Load,Complete,9010144607,Shipped,0309201817,CJHT,,,
02/02/2024,11:00,42110678,Live Load,Complete,9010144556,Shipped,0309201219,SQNS,,,
02/02/2024,11:00,42111871,Live Load,Complete,9010144302,Shipped,0309194170,CPU,,,
02/02/2024,11:00,42110513,Live Unload,Canceled,,,,,060547640,Cancelled,
02/02/2024,11:00,42111378,Live Load,Canceled,9010144820,Shipped,0309203750,METG,,,
02/02/2024,11:00,42110565,Live Unload,Canceled,,,,,060547713,Cancelled,
02/02/2024,11:00,42110183,Pickup Load,Complete,9010144366,Shipped,0309196710,CJHT,,,
02/02/2024,11:00,42111669,Pickup Load,Complete,9010144330,Shipped,0309196569,CPU,,,Publix- Lakeland 
02/02/2024,12:00,42111935,Pickup Load,Complete,9010143899,Shipped,0309188146,CPU,,,Universal 
02/02/2024,12:00,42112124,Pickup Load,Complete,9010143853,Shipped,0309187190,CPU,,,Target
02/02/2024,12:00,42110185,Pickup Load,Canceled,9010144365,Shipped,0309196714,CJHT,,,
02/02/2024,12:00,42110728,Live Load,Canceled,9010144610,Shipped,0309201811,CJHT,,,
02/02/2024,12:00,42110301,Live Load,Complete,9010144504,Shipped,0309200092,CJHT,,,
02/02/2024,12:00,42110070,Live Load,Canceled,9010144339,Shipped,0309196170,SQNS,,,
02/02/2024,12:00,42110453,Live Load,Complete,9010144520,Shipped,0309200072,SQNS,,,
02/02/2024,12:00,42111069,Live Load,Complete,9010144821,Shipped,0309203749,RBTW,,,
02/02/2024,13:00,42110732,Live Load,Canceled,9010144609,Shipped,0309201818,CJHT,,,
02/02/2024,13:00,42110821,Pickup Load,Canceled,9010144632,Shipped,0309201930,MTEN,,,
02/02/2024,13:00,42112126,Pickup Load,Complete,9010143854,Shipped,0309187205,CPU,,,Target
